Codigo interno ,CODIGO VARIANTE,Chemical Name,CAS Number,Signal Word,Emergencia,H-Statements,Consejos,Pictogram 1,Pictogram 2,Pictogram 3,Pictogram 4,PESO TARA,PESO NETO,PESO BRUTO,LOTE,FECHA ELABORACION,FECHA INSPECCION,Cantidad,
IFF-QB00291,P0311028J,WILD CITRONELLA 815 S/P,Mezcla,ATENCION,1 800 002 1400,"H316, H317, H411","P261, P272, P273, P280 P302 + P352, P333 + P313 P362 + P364, P391, P501",G,1,1,1,0.9,20,20.9,0018630071,9/3/2025,9/3/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00085,P0311029A,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.09,0.5,0.59,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029B,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.09,1,1.09,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029C,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,1.5,1.74,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029D,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,2,2.24,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029E,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,3,3.24,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029F,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.24,4,4.24,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029G,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.28,5,5.28,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029H,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.48,10,10.48,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029I,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,15,15.9,0018622070,8/15/2025,8/15/2026,1,
IFF-QB00085,P0311029J,CLASSIC FLORAL 535 S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,20,20.9,0018622070,8/15/2025,8/15/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00283,P1101029A,VAINILLA CITRICO S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,20,20.9,,00/00/0000,00/00/0000,1,
IFF-QB00283,P1101029B,VAINILLA CITRICO S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,2.2,50,52.2,,00/00/0000,00/00/0000,1,
IFF-QB00283,P1101029C,VAINILLA CITRICO S/P,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317 H361, H410","P201, P202, P210, P261, P264, P272, P273, P280, P302 + P352, P308 + P313, P333 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,H,1,1,0.9,200,20.9,,00/00/0000,00/00/0000,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00002,F0102005A,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.09,0.5,0.59,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005B,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.09,1,1.09,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005C,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.24,1.5,1.74,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005D,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.24,2,2.24,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005E,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.24,3,3.24,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005F,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.24,4,4.24,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005G,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.28,5,5.28,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005H,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.48,10,10.48,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005I,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.9,15,15.9,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005J,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,0.9,20,20.9,0017096153,4/5/2025,4/5/2026,1,
IFF-QB00002,F0102005K,CHERRY BERRY,Mezcla,ATENCION,1 800 002 1400,"H226, H316, H317,
H319, H410","P210, P233, P240, P241, P242, P243, P261, P264, P272, P273, P280, P303 + P361 + P353, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P501",1,G,1,1,2.2,50,52.2,0017096153,4/5/2025,4/5/2026,1,
,,,,,,,,,,,,,,,,,,,
IFF-QB00226,P1101058A,BLUE MOMENT 759,Mezcla,ATENCION,1 800 002 1400,"H316, H317, H411","P261, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P391, P501",G,1,1,1,0.9,20,20.9,,00/00/0000,00/00/0000,1,
IFF-QB00226,P1101058B,BLUE MOMENT 759,Mezcla,ATENCION,1 800 002 1400,"H316, H317, H411","P261, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P391, P501",G,1,1,1,2.2,50,52.2,,00/00/0000,00/00/0000,1,
IFF-QB00226,P1101058C,BLUE MOMENT 759,Mezcla,ATENCION,1 800 002 1400,"H316, H317, H411","P261, P272, P273, P280, P302 + P352, P333 + P313, P362 + P364, P391, P501",G,1,1,1,0.9,200,20.9,,00/00/0000,00/00/0000,1,
,,,,,,,,,,,,,,,,,,,
,Q0408023A,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.015,0.5,0.515,3002883,2/1/2020,1/31/2022,1,
,Q0408023B,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.015,1,1.015,3002883,2/1/2020,1/31/2022,1,
,Q0408023C,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.035,2,2.035,3002883,2/1/2020,1/31/2022,1,
,Q0408023D,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.035,3,3.035,3002883,2/1/2020,1/31/2022,1,
,Q0408023E,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.035,4,4.035,3002883,2/1/2020,1/31/2022,1,
,Q0408023F,OILKEMIA 55 S/P,110-82-7,ATENCION,216-447-5000,H319: Provoca irritación ocular grave. H402: Nocivo para los organismos acuáticos,"P264: Lavarse cuidadosamente después de la manipulación. P280: Usar guantes/ropa de protección/equipo de protección para los ojos/la cara. P273: No dispersar en el medio ambiente. P305+P351+P338: En caso de contacto con los ojos: Enjuagar con agua cuidadosamente durante varios minutos. Quitar las lentes de contacto cuando estén presentes y pueda hacerse con facilidad. Proseguir con el lavado. P337+P313: Si la irritación ocular persiste, consultar a un médico. P501: Eliminar  el contenido/recipiente en una planta apropiada detratamiento y eliminación conforme a las leyes/reglamentaciones aplicables y las características del producto en el momento de la eliminación.",g,1,1,1,0.035,5,5.035,3002883,2/1/2020,1/31/2022,1,
,,,,,,,,,,,,,,,,,,,
LUB-QB00010,Q0401021A,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.015,0.5,0.515,0000051129,11/5/2024,11/5/2026,1,
LUB-QB00010,Q0401021B,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.015,1,1.015,0000051129,11/5/2024,11/5/2026,1,
LUB-QB00010,Q0401021C,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.035,2,2.035,0000051129,11/5/2024,11/5/2026,1,
LUB-QB00010,Q0401021D,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.035,3,3.035,0000051129,11/5/2024,11/5/2026,1,
LUB-QB00010,Q0401021E,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.035,4,4.035,0000051129,11/5/2024,11/5/2026,1,
LUB-QB00010,Q0401021F,CARBOPOL 956,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.035,5,5.035,0000051129,11/5/2024,11/5/2026,1,
,,,,,,,,,,,,,,,,,,,
VAR-QB00109,Q0304002A,LESS QB S/P,No Aplicable,PELIGRO,+34 93 739 9445,Provoca lesiones oculares graves. Provoca irritación cutánea.,"Llevar guantes de protección. Llevar gafas o máscara de protección. Lavarse las manos concienzudamente tras la manipulación. EN CASO DE CONTACTO CON LA PIEL: Lavar con agua y jabón abundantes. Quitar las prendas contaminadas y lavarlas antes de volver a usarlas. En caso de irritación cutánea: Consultar a un médico. EN CASO DE CONTACTO CON LOS OJOS: Aclarar cuidadosamente con agua durante varios minutos. Quitar las lentes de contacto, si lleva y resulta fácil. Seguir aclarando. Llamar inmediatamente a un centro de información toxicológica o a un médico. ",g,1,1,1,0.28,5,5.28,TLC-191125M-2,11/19/2025,11/19/2026,1,
VAR-QB00109,Q0304002B,LESS QB S/P,No Aplicable,PELIGRO,+34 93 739 9445,Provoca lesiones oculares graves. Provoca irritación cutánea.,"Llevar guantes de protección. Llevar gafas o máscara de protección. Lavarse las manos concienzudamente tras la manipulación. EN CASO DE CONTACTO CON LA PIEL: Lavar con agua y jabón abundantes. Quitar las prendas contaminadas y lavarlas antes de volver a usarlas. En caso de irritación cutánea: Consultar a un médico. EN CASO DE CONTACTO CON LOS OJOS: Aclarar cuidadosamente con agua durante varios minutos. Quitar las lentes de contacto, si lleva y resulta fácil. Seguir aclarando. Llamar inmediatamente a un centro de información toxicológica o a un médico. ",g,1,1,1,0.48,10,10.48,TLC-191125M-2,11/19/2025,11/19/2026,1,
VAR-QB00109,Q0304002C,LESS QB S/P,No Aplicable,PELIGRO,+34 93 739 9445,Provoca lesiones oculares graves. Provoca irritación cutánea.,"Llevar guantes de protección. Llevar gafas o máscara de protección. Lavarse las manos concienzudamente tras la manipulación. EN CASO DE CONTACTO CON LA PIEL: Lavar con agua y jabón abundantes. Quitar las prendas contaminadas y lavarlas antes de volver a usarlas. En caso de irritación cutánea: Consultar a un médico. EN CASO DE CONTACTO CON LOS OJOS: Aclarar cuidadosamente con agua durante varios minutos. Quitar las lentes de contacto, si lleva y resulta fácil. Seguir aclarando. Llamar inmediatamente a un centro de información toxicológica o a un médico. ",g,1,1,1,0.9,15,15.9,TLC-191125M-2,11/19/2025,11/19/2026,1,
VAR-QB00109,Q0304002D,LESS QB S/P,No Aplicable,PELIGRO,+34 93 739 9445,Provoca lesiones oculares graves. Provoca irritación cutánea.,"Llevar guantes de protección. Llevar gafas o máscara de protección. Lavarse las manos concienzudamente tras la manipulación. EN CASO DE CONTACTO CON LA PIEL: Lavar con agua y jabón abundantes. Quitar las prendas contaminadas y lavarlas antes de volver a usarlas. En caso de irritación cutánea: Consultar a un médico. EN CASO DE CONTACTO CON LOS OJOS: Aclarar cuidadosamente con agua durante varios minutos. Quitar las lentes de contacto, si lleva y resulta fácil. Seguir aclarando. Llamar inmediatamente a un centro de información toxicológica o a un médico. ",g,1,1,1,0.9,20,20.9,TLC-191125M-2,11/19/2025,11/19/2026,1,
VAR-QB00109,Q0304002E,LESS QB S/P,No Aplicable,PELIGRO,+34 93 739 9445,Provoca lesiones oculares graves. Provoca irritación cutánea.,"Llevar guantes de protección. Llevar gafas o máscara de protección. Lavarse las manos concienzudamente tras la manipulación. EN CASO DE CONTACTO CON LA PIEL: Lavar con agua y jabón abundantes. Quitar las prendas contaminadas y lavarlas antes de volver a usarlas. En caso de irritación cutánea: Consultar a un médico. EN CASO DE CONTACTO CON LOS OJOS: Aclarar cuidadosamente con agua durante varios minutos. Quitar las lentes de contacto, si lleva y resulta fácil. Seguir aclarando. Llamar inmediatamente a un centro de información toxicológica o a un médico. ",g,1,1,1,2.2,50,52.2,TLC-191125M-2,11/19/2025,11/19/2026,1,
,,,,,,,,,,,,,,,,,,,
LUB-QB00003,Q0408028A,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.09,1,1.09,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028B,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.24,1.5,1.74,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028C,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.24,2,2.24,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028D,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.24,3,3.24,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028E,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.24,4,4.24,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028F,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.28,5,5.28,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028G,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.48,10,10.48,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028H,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.9,15,15.9,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028I,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,0.9,20,20.9,23034,3/6/2024,3/6/2026,1,
LUB-QB00003,Q0408028J,ALGAPUR HSHO S/P,No Aplicable,No Aplicable,216-447-5000,No Aplicable,No Aplicable,1,1,1,1,2.2,50,52.2,23034,3/6/2024,3/6/2026,1,****
,,,,,,,,,,,,,,,,,,,
IFF-QB00144,P0601019A,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,,
IFF-QB00144,P0601019B,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,1,
IFF-QB00144,P0601019C,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,1,
IFF-QB00144,P0601019A,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,1,
IFF-QB00144,P0601019B,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,1,
IFF-QB00144,P0601019C,FLORAL TOUCH 956,Mezcla,ATENCION,1 800 002 1400,"H227, H315, H317, H319, H411","P210, P261, P264, P272, P273, P280, P302 + P352, P305 + P351 + P338, P333 + P313, P337 + P313, P362 + P364, P370 + P378, P391, P403 + P235, P405, P501",G,I,1,1,,,,16281247,11/6/2023,11/5/2024,1,
